"run","uplandAmount","costPromotiveDecRate","costDemotiveRes","disturbanceDelay","infert","costDemotiveDecRate","costPromotiveIncRate","fecundityPromotiveIncRate","obTargetID","obSourceID","fecundityPromotiveRes","trafficPromotiveLongCoefficient","observedType","costDemotiveMax","fecundityPromotiveMax","importsCoefficient","trafficPromotiveShortCoefficient","importsYIntercept","trafficDemotiveLongCoefficient","fecundityDemotiveIncRate","costPromotiveRes","fecundityDemotiveDecRate","fecundityDemotiveMax","fecundityDemotiveRes","costPromotiveMax","randomSeed","fecundityPromotiveDecRate","trafficDemotiveShortCoefficient","costDemotiveIncRate","disturbanceRemovalChance"
114,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,0.5,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.15
115,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,0.5,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.15
116,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,0.5,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.15
117,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,0.5,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.15
118,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,0.5,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.15
119,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,0.5,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.15
120,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,0.5,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.15
121,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,0.5,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.15
122,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,0.5,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.15
123,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,0.5,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.15
124,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,0.5,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.15
125,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,0.5,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.15
126,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,0.5,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.15
127,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,0.5,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.15
128,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,0.5,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.15
129,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,0.5,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.15
130,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,0.5,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.15
131,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,0.5,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.15
132,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,0.5,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.15
133,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,0.5,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.15
134,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,0.5,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.15
135,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,0.5,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.15
136,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,0.5,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.15
137,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,0.5,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.15
138,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,0.5,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.15
139,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,0.5,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.15
140,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,0.5,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.15
141,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,0.5,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.15
142,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,0.5,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.15
143,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,0.5,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.15
144,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,0.5,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.15
145,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,0.5,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.15
146,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,0.5,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.15
147,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,0.5,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.0
148,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,0.5,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.06
149,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,0.5,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.12
150,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,0.5,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.18
151,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,0.5,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.24
152,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,0.5,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.3
153,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,0.5,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.0
154,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,0.5,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.06
155,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,0.5,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.12
156,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,0.5,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.18
157,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,0.5,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.24
158,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,0.5,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.3
159,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,0.0,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.0
160,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,0.2,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.06
161,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,0.4,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.12
162,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,0.6000000000000001,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.18
163,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,0.8,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.24
164,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,1.0,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.3
165,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,0.5,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.0
166,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,0.5,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.06
167,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,0.5,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.12
168,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,0.5,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.18
169,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,0.5,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.24
170,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,0.5,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.3
171,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,0.5,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.0
172,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,0.5,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.06
173,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,0.5,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.12
174,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,0.5,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.18
175,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,0.5,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.24
176,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,0.5,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.3
177,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,0.5,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.0
178,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,0.5,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.06
179,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,0.5,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.12
180,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,0.5,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.18
181,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,0.5,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.24
182,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,0.5,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.3
183,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,0.0,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.3
184,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,0.2,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.3
185,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,0.4,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.3
186,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,0.6000000000000001,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.3
187,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,0.8,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.3
188,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,1.0,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.3
189,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,0.0,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.0
190,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,0.2,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.06
191,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,0.4,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.12
192,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,0.6000000000000001,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.18
193,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,0.8,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.24
194,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,1.0,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.3
195,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,0.0,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.3
196,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,0.2,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.3
197,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,0.4,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.3
198,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,0.6000000000000001,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.3
199,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,0.8,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.3
200,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,1.0,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.3
201,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,0.0,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.3
202,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,0.2,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.3
203,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,0.4,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.3
204,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,0.6000000000000001,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.3
205,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,0.8,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.3
206,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,1.0,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.3
207,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,0.0,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.3
208,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,0.2,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.3
209,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,0.4,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.3
210,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,0.6000000000000001,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.3
211,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,0.8,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.3
212,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,1.0,0.1,10.0,0.5,0.5,1744058560,0.1,2.0,0.1,0.3
213,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,1.0,0.1,10.0,0.5,0.5,-2147483648,0.1,2.0,0.1,0.0
214,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,1.0,0.1,10.0,0.5,0.5,-2147483648,0.1,2.0,0.1,0.075
215,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,1.0,0.1,10.0,0.5,0.5,-2147483648,0.1,2.0,0.1,0.15
216,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,1.0,0.1,10.0,0.5,0.5,-2147483648,0.1,2.0,0.1,0.22499999999999998
217,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,1.0,0.1,10.0,0.5,0.5,993069889,0.1,2.0,0.1,0.3
218,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,0.0,0.1,10.0,0.5,0.5,-2147483648,0.1,2.0,0.1,0.3
219,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,0.25,0.1,10.0,0.5,0.5,-2147483648,0.1,2.0,0.1,0.3
220,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,0.5,0.1,10.0,0.5,0.5,-2147483648,0.1,2.0,0.1,0.3
221,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,0.75,0.1,10.0,0.5,0.5,1877220538,0.1,2.0,0.1,0.3
222,130,1.0,0.5,0,15,1.0,0.1,0.005,271,288,0.5,0.1,"bajo",20.0,20.0,-0.15,1.0,15.0,0.0,3.0E-4,1.0,0.1,10.0,0.5,0.5,-2147483648,0.1,2.0,0.1,0.3
